;DR 1+;DR 1-;DR 2+;DR 2-;DR 3+;DR 3-;DR 4+;DR 4-;DR 5+;DR 5-;DR 6+;DR 6-;DR 7+;DR 7-;DR 8+;DR 8-;DR 9+;DR 9-;DR 10+;DR 10-;DR 11+;DR 11-;DR 20+
CHRFAM7A;0.0023610306;0.23889439;0.007679603;0.19531296;0.097465664;0.0014583241;0.017004348;0.12708332;0.0062553384;0.47039613;0.16123518;0.004199161;0.0002258684;0.05398895;6.7838314e-06;0.07906321;2.7261543e-05;0.02151419;3.8247885e-07;0.24167255;1.4344156e-05;0.053827904;0.0019660636
CHRM2;0.0028237528;0.099109896;0.006839389;0.062422697;0.18591233;0.0009598447;0.015920287;0.009772805;0.00033724058;2.1445396;0.08450459;0.002909863;0.00094050664;0.01374192;3.6520148e-06;0.06144606;4.596919e-05;0.0049286466;2.1536525e-06;0.13241436;2.916464e-05;0.021758394;0.001473106
CHRM5;0.04131941;0.14993766;0.0046355464;0.107919835;0.04206482;0.023129748;0.025345797;0.005223495;0.021147342;0.023565557;0.22321506;0.0010296208;0.00017669945;0.030290306;2.8771612e-05;0.09939809;0.00059754925;0.00078348996;5.335909e-06;0.21082686;7.256286e-05;0.017457321;0.0032159225
CHRNB3;0.016592849;0.20800452;0.0056496365;0.2047892;0.10297274;0.004548944;0.014289109;0.08335792;0.015029731;0.018546663;0.035052646;0.05331535;0.0011620543;0.036576748;4.122135e-06;0.2978159;1.2941882e-05;0.053821832;9.025445e-06;0.09511772;0.00016806003;0.0066549014;0.00043491705
CHST10;0.014433317;0.25957662;0.0034055482;0.35626733;0.05803246;0.015418628;0.04167405;0.06904927;0.02845436;0.04833514;0.17564517;0.0067732;0.0007624823;0.023432333;2.2779795e-06;0.12943763;3.8285725e-05;0.049482033;3.850599e-06;0.12266189;9.083679e-05;0.06568366;0.03263709
CIMAP1C;0.053261448;0.19050309;0.00021821774;0.06199993;0.003729179;0.026594603;0.038195387;0.00046460898;0.024356809;0.034937613;0.062230892;0.0019205924;2.8356742e-06;0.0781372;1.9268666e-05;0.0618095;0.0054655806;0.00012609779;8.405141e-06;0.07017429;2.3306633e-05;0.06364017;0.012618332
CIMIP2B;0.014332463;0.26004818;0.006250447;0.13127041;0.056279667;0.01807864;0.022863854;0.041303273;0.011272282;0.033637132;0.14416657;0.0011471877;0.00024596596;0.057581257;1.7295117e-05;0.1664471;0.0011164813;0.0015950435;1.1448004e-05;0.111685045;2.6772912e-05;0.13742718;0.0022510132
CKB;0.010330405;0.0015729446;1.1839672e-10;0.798843;11.427328;1.2543394e-09;0.014942469;0.00060314755;0.001412259;6.2734536e-05;7.3989654e-06;2.612902e-06;2.756094e-11;0.13402513;0.000218814;0.0007455808;2.601967e-10;0.12529969;1.8220071e-05;0.00017051685;2.937935e-05;0.002836103;5.130922e-06
CKM;0.034311354;0.16586529;0.0030895667;0.08630315;0.08232122;0.014785113;0.022418195;0.012473012;0.01650209;0.021360794;0.086189784;0.00046731142;5.4694745e-05;0.038893536;3.32968e-05;0.06300762;0.00014380242;0.0016211781;3.7677037e-06;0.18583724;4.046273e-05;0.020149853;0.0014308166
CKMT2;0.04049849;0.0013004345;0.0011795233;0.060088918;0.047016066;0.0009229792;0.004998061;0.000109037406;0.00021232726;5.8002024;0.046936553;0.0073477505;0.001919933;0.00035868358;0.00015496946;0.004878457;5.9537655e-07;0.029498111;2.543318e-07;0.062582225;7.9016296e-05;0.027732113;0.00057439785
CLCA1;0.0010108924;0.00044755932;1.0860809e-09;0.42287716;0.0002791869;0.0007905047;0.0011724521;0.0010624831;0.00012285783;0.00044772858;0.0006587346;2.808216e-07;4.953498e-13;12.698318;7.623109e-10;1.1642997;4.408531e-05;1.7905708e-06;1.0190481e-06;0.0006580076;7.018615e-06;0.00025071827;2.1304928e-07
CLDN10;0.016900668;0.10690392;0.0028428973;0.07560395;0.031198766;0.008569268;0.013377415;0.008970534;0.00047808944;3.051156;0.06293865;0.039934196;0.00031560805;0.0076206345;6.2979493e-06;0.023083178;3.570542e-05;0.008551967;1.438452e-06;0.10359469;1.5343909e-05;0.02586921;0.010738741
CLDN20;0.0050723124;0.19986863;0.003919244;0.028431233;0.0065461914;0.010150883;0.0050500473;0.0029389632;0.0004353058;3.3030431;0.05398131;0.000723393;0.00031040923;0.009239179;1.2505218e-05;0.04852285;0.0014200687;6.213431e-05;2.94047e-06;0.051383935;0.00019545427;0.0045628543;0.026717566
CLDN23;0.038933635;0.45708027;0.0027626038;0.1635135;0.9496947;0.0003656234;0.03394124;0.086463355;0.014005223;0.024825964;0.27630013;0.0031492899;0.00013615763;0.05639894;8.832596e-06;0.033817858;0.0042609344;0.0007787564;3.3501845e-05;0.22591524;0.00044475665;0.020941598;0.035952076
CLDN9;0.009587713;0.0040905676;0.00073675776;0.007837683;0.0043686917;0.0033419959;0.0055395933;0.0016150477;2.0846772e-05;10.821916;0.017731529;0.0027515495;6.0628132e-05;0.004077559;3.3283343e-06;0.012624296;0.00021551666;0.00015833873;2.0225248e-06;0.022234311;5.5732007e-06;0.010753451;0.028543998
CLEC11A;7.872282e-05;4.9812536;0.0013427538;0.0069569387;0.0068488186;0.003779058;0.0006415885;0.35882366;0.0005176093;0.04399145;0.031899232;0.00062586344;1.7796649e-05;0.0057287407;2.6430064e-06;0.033346184;0.00011356741;0.00015869804;5.478325e-07;0.09666554;5.262476e-05;0.00488191;0.016437765
CLEC3B;0.00032379554;0.2033994;0.001975317;0.016310038;0.0016785034;0.006391024;0.0044072988;0.011112495;0.010537884;0.0005921827;0.07232541;0.0004647542;6.0631908e-05;0.0012617665;3.1105486e-05;0.0017178397;0.0014909307;0.00018402193;1.7908627e-05;0.015500613;1.0831553e-06;5.706611;0.0004589918
CLEC4D;5.310458e-05;0.019222435;0.001418332;0.0059317076;0.0063521327;0.000674513;0.0007149966;0.010535197;1.1889582e-05;14.1151285;0.010165114;0.00011178925;0.00020128599;0.0004259656;3.3861002e-07;0.020762933;1.20531795e-05;0.0003317656;1.2689532e-07;0.020409279;1.6084003e-06;0.008527846;0.03010952
CLEC4E;0.018011702;0.04606866;0.013326264;0.024566434;0.012789836;0.010023092;0.002661698;0.3617749;0.0006970617;1.5542432;0.052555673;0.0026085891;0.0016302059;0.010309472;2.0926931e-05;0.036509685;0.00018090168;0.0006586278;8.177451e-06;0.11560646;4.5399294e-05;0.0060125794;0.29515085
CLEC5A;0.008126001;0.1344385;0.002922658;0.1179177;0.07809159;0.0027888468;0.011895504;0.27089155;0.00497185;0.60005754;0.101062745;0.0071912757;0.00047474206;0.016380996;9.396846e-06;0.052674334;3.0084182e-05;0.009954311;4.883785e-06;0.14933531;8.113467e-05;0.010375988;0.018546723
CLIC4;0.0008789586;1.5471989;0.00426969;0.066040784;0.08689392;0.00056763657;0.011472126;0.09701704;0.008836903;0.03606704;0.31238425;0.008407854;0.00019867466;0.02401153;0.0013141406;0.0056838114;3.7047175e-05;0.034658264;1.3353211e-06;0.30385125;1.997733e-06;1.8932233;0.014129259
CLMP;0.0010158588;2.968964;0.0039539016;0.026457729;0.02827728;0.0075922995;0.011265061;0.01427145;0.007062167;0.0032718643;0.1697374;3.0703817e-05;7.316685e-05;0.025225814;2.631245e-05;0.033542663;0.0005453313;6.190111e-05;5.466625e-07;0.16683716;0.00029925373;0.00026546148;0.040254176
CLTCL1;0.041784067;0.32755113;0.00089085044;0.05346575;0.010340313;0.021345714;0.024035176;0.009117255;0.0029991106;0.5459102;0.08903058;0.0027402074;5.097462e-05;0.025717003;0.000116765055;0.07922359;0.0018011549;0.00014755358;1.0897596e-05;0.12633781;9.759664e-05;0.037262466;0.006207985
CLU;5.0396815e-05;0.31599152;0.18004926;0.18426992;0.34796008;0.017933913;0.07845749;0.003946323;0.021906918;0.02838164;0.024127522;0.0004941217;0.006966984;0.03002544;0.00042003946;0.020617163;0.015324457;0.00038214438;4.4091452e-05;0.070919186;1.3309016e-05;0.14252284;0.015162725
CLVS1;0.013737083;0.11554998;0.006165314;0.11521495;0.1293121;0.0021578628;0.028390404;0.043954674;0.0054128137;0.41938344;0.122165225;0.019223776;7.169621e-05;0.105421916;1.0226764e-05;0.14666446;1.4526573e-05;0.02579886;1.2112445e-06;0.2989337;0.00010071649;0.034113817;0.0044514476
CMA1;0.0047519268;0.1673557;0.0069087613;0.07675156;0.085105725;0.0017946089;0.015733648;0.033599198;0.008105561;0.08601518;0.16417906;0.0007627319;0.00023567771;0.046119638;7.968969e-06;0.034339186;5.5588327e-05;0.005458861;7.994436e-07;0.19991155;4.7530153e-05;0.027736591;0.00491791
CMKLR2;0.001229522;0.03771448;0.0010534065;0.028950267;0.0110206185;0.0017255774;0.007825284;0.0045099296;2.433856e-05;9.516875;0.017170781;0.00056588644;0.0001487765;0.0041473834;3.7298574e-07;0.03216515;2.7054853e-06;0.004658324;1.7298889e-07;0.034450516;1.5970521e-05;0.004484603;0.014591751
CNBD1;0.023373233;0.1723551;0.009340135;0.20512944;0.11914448;0.0053089797;0.022181759;0.029709995;0.01841828;0.0279201;0.24993789;0.05133461;0.0011833977;0.031748604;3.2515584e-06;0.16637275;5.673495e-05;0.015669405;5.5148716e-06;0.2526403;9.3912226e-05;0.018659195;0.0043445597
CNGA2;0.01731997;0.2606682;0.012290945;0.10779256;0.07813023;0.004097558;0.036023196;0.04378517;0.015695369;0.25283545;0.14729424;0.03720225;0.00085654366;0.05357436;7.398836e-06;0.028439805;4.883466e-05;0.019726064;6.583229e-06;0.26214677;8.573714e-05;0.04861309;0.0111100925
CNN1;0.00011194726;4.6544433;0.0069270115;0.0425501;0.04093869;0.0022795636;0.016444571;0.00056568836;0.0023614261;0.0036716412;0.05038276;6.925521e-05;0.0006420816;0.0052047567;4.4129785e-05;0.03368711;0.0005829547;0.0010285215;5.485396e-06;0.009034809;1.955411e-05;0.050615944;0.00024945423
CNN3;0.0023752367;1.9281876;2.3424682e-06;0.7848758;0.20868216;0.00014651188;0.02273549;0.01245771;0.01831606;0.001288572;0.018947288;0.038509995;1.8098015e-06;0.015686676;2.2696748e-05;0.12177822;3.3520955e-05;0.07560073;3.6506404e-05;0.016624128;2.1118447e-06;0.3898824;0.019546999
CNTF;0.012117434;0.034483533;0.00044220645;0.008582655;0.0024068726;0.0055408566;0.0018788562;0.0054617715;7.640207e-06;5.8000164;0.06541607;0.00012688003;6.4490094e-05;0.004817965;3.9427694e-05;0.005265147;0.00062216603;2.2780021e-05;2.3711175e-06;0.084543675;4.6575118e-05;0.004301316;0.013091182
CNTN4;0.0032358475;0.34840682;0.0010613904;0.1303343;0.09525664;0.0024135225;0.026628096;0.022030467;0.01062266;0.0093137175;0.22887184;0.0009318232;0.00010058711;0.031545967;8.079538e-06;0.037983745;2.9536202e-05;0.0151639525;2.0982775e-06;0.15064442;2.4423565e-05;0.04479883;0.011294176
CNTN5;0.0022074375;0.304605;0.0039526722;0.06978238;0.077808835;0.0053023486;0.020116499;0.012366476;0.005997916;0.09256944;0.18955463;0.0007492259;0.00029419857;0.056600194;7.2430503e-06;0.20308784;0.0006236181;0.00033197866;3.6361498e-06;0.27244717;0.00011052878;0.01131343;0.0016901573
CNTN6;0.009208116;0.22421613;0.003209904;0.06755789;0.06726386;0.0027800847;0.015063219;0.05088503;0.00938911;0.03297858;0.18629119;0.0005033057;0.00019757856;0.019486934;1.3332661e-05;0.049430035;6.1526975e-05;0.0036179498;1.6132178e-06;0.1968421;0.00013217275;0.0057984022;0.019974027
CNTNAP1;0.004146897;0.1662309;0.002856772;0.0031520305;0.005179097;0.0051882407;0.004508391;0.0028444706;4.9928694e-06;5.9899306;0.07818233;5.2390187e-05;6.521378e-05;0.0030773778;8.9983194e-05;0.0028920649;0.00036529356;3.5458244e-05;8.3308475e-07;0.044712555;3.516287e-06;0.046931308;0.022260198
CNTNAP4;0.009576142;0.23265767;0.002330869;0.09934409;0.04597538;0.007721518;0.021612532;0.015214799;0.008478992;0.08762063;0.091920696;0.003319183;9.1779424e-05;0.03364872;4.8589172e-06;0.08245229;7.379126e-05;0.0025850846;1.4175771e-06;0.16169651;2.8997301e-05;0.061220236;0.0067031113
COL12A1;2.7957021e-06;14.59966;7.921257e-05;0.00492982;0.0019700322;8.108695e-05;0.0003891216;0.03961035;2.8966915e-05;0.06696594;0.016023487;0.00035236392;1.6166858e-05;0.0006147989;4.9230753e-06;0.0018659821;4.3871396e-06;0.0003247079;4.7056864e-07;0.024615666;1.0937552e-05;0.019079655;0.14927848
COL14A1;0.0069028223;2.6829264;0.0074134707;0.13379292;0.04045218;0.009569343;0.041927163;0.0072117397;0.0080059925;0.013794755;0.08145031;0.024846304;0.00060016674;0.039853655;2.3295035e-05;0.09298854;0.00017834952;0.0024312325;2.1775907e-06;0.2442387;0.00020010666;0.011882142;0.0019792328
COL15A1;0.0017219161;1.4987828;0.00399493;0.02195988;0.005345459;0.0043288907;0.0012706977;0.013838339;0.00039466182;0.1545957;0.04581617;0.00019904309;1.8424174e-05;0.0016278209;5.5736487e-05;0.025050227;9.654902e-05;0.00026373912;8.1844394e-07;0.036809735;9.504152e-08;4.8598595;0.0056386595
COL16A1;0.010954923;7.4117193;0.0033634882;0.0007319373;0.00027487113;0.0056032795;0.018488426;2.1324207e-05;0.008182572;0.011538683;0.011717529;0.012235346;9.560547e-07;0.03230074;3.136546e-05;0.1308605;0.0024366935;1.4399653e-06;3.546539e-07;0.076843195;0.00023170939;0.0001325102;0.0015008184
COL18A1;0.0003416197;2.7335675;0.001651494;0.006903669;0.0046198554;0.001965992;0.0020001375;0.0122933565;2.0422438e-05;0.87912357;0.09387409;0.00050256104;1.104364e-05;0.0009664489;7.355428e-05;0.0017043875;0.00014440439;8.3453815e-05;8.278112e-07;0.06936619;5.5353047e-07;1.4490755;0.0143591035
COL19A1;0.004080565;0.18332008;0.00837732;0.08051689;0.11317597;0.0033534572;0.020151297;0.017396491;0.017896483;0.061822742;0.27282774;0.00068673526;0.0003509895;0.047259085;3.5940884e-05;0.06690398;0.00011049221;0.0074828155;1.3415531e-06;0.25143117;9.260327e-05;0.024567924;0.0011710821
COL1A1;4.682344e-07;36.77496;0.000111923444;0.0018473596;0.00043306348;0.00014548881;8.3434075e-05;0.025089147;2.8519378e-05;0.009078744;0.003578067;0.00041474073;1.4344822e-05;1.1817752e-05;4.552886e-06;0.00072489557;5.908077e-07;8.347789e-05;1.4200981e-08;0.05009832;4.173131e-07;0.00856193;0.0025168965
COL1A2;1.2216258e-06;27.510735;7.844926e-05;0.002738007;0.0005175837;0.00012492758;0.00013938168;0.034958463;2.535164e-05;0.053469732;0.013224434;0.00043774903;8.927298e-06;0.00014926476;8.7740233e-07;0.002251444;4.3044363e-07;0.00026861584;1.3081653e-08;0.036128834;2.6275331e-06;0.015965978;0.011669083
COL21A1;0.006295925;0.22497025;0.0026781864;0.09975701;0.06318777;0.0017895235;0.008092603;0.030714964;0.00068633066;1.179517;0.13790576;0.00027111598;0.00028986877;0.022712085;2.0395873e-05;0.08219292;0.00021316344;0.0027522526;5.8949e-06;0.1136425;4.8175156e-05;0.09202628;0.010712204
COL24A1;0.0028018118;1.4509071;0.002561137;0.039851736;0.048869114;0.0024000998;0.011553667;0.021086344;0.007206349;0.01030182;1.1434336;2.0606956e-05;2.998798e-05;0.017354492;6.136292e-05;0.03874673;6.522799e-05;0.0016402225;5.151364e-07;0.62977666;6.7826775e-05;0.013581557;0.018890977
COL27A1;0.024345117;2.0363855;2.3792129e-05;0.20070139;0.025899353;0.00208478;0.05152426;0.022958107;0.037399035;0.0012756184;0.026742203;0.014831716;4.5282864e-06;0.04446442;5.026886e-05;0.0263747;0.0012532852;0.0019474975;0.00033248903;0.024099233;1.8463546e-05;0.33063787;0.24636431
COL3A1;8.23422e-08;32.11268;0.00010696824;0.0011718757;0.00035972704;0.00014591176;1.1107706e-05;0.030635796;9.4602365e-06;0.012068589;0.019832984;0.00017352877;1.194267e-05;4.685993e-05;4.1800894e-07;0.0016192092;3.929529e-07;0.00013234539;9.58968e-09;0.056901257;9.949523e-07;0.0065181213;0.00031155426
COL4A1;1.5780323e-08;3.5920799;0.000121998935;0.0034197208;0.0022281935;0.00019595172;0.00039593683;0.021665169;1.9165447e-05;0.062106866;0.016940698;0.0006676723;6.470005e-05;6.124857e-07;6.13977e-06;0.00018376739;6.5996113e-07;0.0012824889;4.6697e-08;0.010604628;2.5353822e-08;5.3799734;0.02829833
COL4A2;1.4120637e-07;3.5071192;0.00023326644;0.0026779964;0.0022948962;0.00037852855;0.0008464831;0.021570243;6.559062e-05;0.059455913;0.019606002;0.0007764903;1.9100018e-05;4.85645e-06;8.792744e-06;0.00035772243;2.988648e-06;0.00070098235;1.5267196e-07;0.008789223;4.361639e-08;4.887265;0.04750172
COL6A1;6.349258e-07;15.23438;0.0003515507;0.0019602757;0.0011690569;0.00041757294;0.00042890923;0.05737428;0.00018888903;0.012491588;0.04306729;0.00016080675;1.4195016e-05;7.555422e-05;2.2148677e-06;0.004015069;6.849147e-06;0.00024287743;3.8372992e-08;0.06541654;4.9232585e-06;0.040995706;0.06514328
COL6A2;4.5913825e-07;15.671953;0.00029294164;0.0010939664;0.0008907859;0.0002636944;1.6964166e-05;0.07028597;0.00011771936;0.014454389;0.06383627;9.172994e-05;6.44152e-06;7.2736344e-05;1.0830713e-05;0.0008074678;7.8775665e-06;0.0001286925;3.5281985e-08;0.082059056;6.3393406e-07;0.08227792;0.07142758
COL6A3;1.1660231e-06;19.669167;0.00026410882;0.0022528833;0.0015145385;0.00034577286;0.000455278;0.031090967;0.000106055064;0.020887222;0.017738072;0.00024593415;4.5399465e-06;0.0005239784;4.1657307e-07;0.00457891;6.6596454e-07;0.00042940525;3.965681e-08;0.07788412;7.5601097e-06;0.004571543;0.06860966
COL9A3;0.0014606041;0.15544517;0.0038652448;0.139998;0.038195994;0.0022761943;0.029702473;0.018463138;0.0062449295;0.7361633;0.0859929;0.10376782;0.0004460338;0.007997898;3.254059e-06;0.103374586;2.7699285e-05;0.010123214;1.6522677e-06;0.2733969;2.949883e-05;0.006589388;0.006672124
COMMD7;0.011468791;0.1056606;0.00041852522;0.23987716;0.11128309;0.00092954485;0.002225094;0.05768776;4.8741687e-05;4.9213023;0.057484984;0.072319925;0.00022639264;0.02057547;1.1767627e-05;0.050907634;1.1395955e-05;0.049901947;1.0568072e-05;0.03515885;8.071396e-06;0.066338815;0.008421319
COPS9;0.024787571;0.2251729;0.003220954;0.14117162;0.045195416;0.015320216;0.058046352;0.040188044;0.019279122;0.036873337;0.16648988;0.0036477086;0.00022932795;0.050133582;2.0405216e-06;0.07415746;0.0007199937;0.00077143166;4.929264e-06;0.22616956;9.426377e-05;0.06236756;0.018705256
CORO1A;0.0064302576;0.018657617;0.018321157;0.0185518;0.0010625145;0.037229147;1.219746e-05;1.7930064;0.01426314;0.031114554;0.40866283;0.039979678;0.0019049477;0.006067457;0.0012394972;0.0011314156;3.1327518e-06;0.101485476;2.9332966e-06;0.27447525;0.00020174395;0.004162125;0.002088599
COX7A1;0.013359046;1.52907;0.0010757528;0.04195433;0.023809604;0.007576272;0.012220573;0.031110993;0.0048496076;0.044234272;0.07077311;0.00091990246;1.2535935e-05;0.029903756;5.4241315e-05;0.030895192;0.0008125211;0.00032012016;7.76392e-06;0.05823041;4.9659225e-06;0.68684715;0.00424686
CP;0.003987469;0.24259703;0.0039613545;0.119207606;0.096521035;0.004516391;0.014194976;0.13410182;0.017271636;0.058084864;0.08849012;0.0010631001;0.00022840814;0.043963097;1.7089289e-05;0.13641524;0.0003949146;0.002428106;3.2993662e-06;0.16675338;4.4631124e-05;0.09477343;0.0069251955
CPA3;4.0800172e-05;0.02092134;0.006468875;0.064439535;0.09798242;0.00049390807;8.8428635e-05;0.042155128;1.9234734e-05;0.9890163;0.11077821;4.9961385e-05;0.0005704148;0.0075123105;0.0001377885;0.0011519416;5.7384404e-05;0.00078174943;6.139005e-06;0.19397722;4.7181504e-05;0.002514932;0.00047725425
CPE;0.0069661164;0.27108723;0.0027544713;0.08102862;0.07606733;0.0035014506;0.12946108;1.50484275e-05;0.013298262;0.109404966;0.00059253874;0.0048507783;3.8056316e-06;1.0698057;1.3808576e-05;0.6927226;0.0042532715;0.00091577345;2.9543336e-05;0.00071314495;1.0850534e-06;0.31132698;0.000117923715
CPED1;0.0018714698;1.1264657;0.0013916114;0.113388985;0.033717573;0.0045062522;0.007580815;0.28228658;0.014772967;0.0017121723;0.28341624;0.010364985;0.0005880842;0.00682888;2.7205774e-06;0.08894841;0.00019160945;0.0030483168;5.907326e-06;0.18883745;0.00023695797;0.006016535;0.0044583827
CPLANE1;0.02160589;0.2597298;0.0023057954;0.13194661;0.10308506;0.0063957856;0.010564522;0.048804745;0.02790385;0.0050842515;0.2097498;0.0004620105;0.0002013465;0.042954806;7.491704e-05;0.053231068;0.0005192048;0.0023178838;6.639055e-06;0.19319825;3.2723034e-05;0.07954377;0.00093441847
CPNE3;0.014562876;0.10135502;0.00034415856;0.34923476;0.1644909;0.00039733647;0.007780631;0.035007723;0.00011169626;3.5295513;0.06664698;0.10834799;0.00012433418;0.05453283;6.986511e-06;0.07916287;8.583948e-06;0.08051324;5.9406057e-06;0.08826473;2.7453547e-05;0.04967747;0.0057896515
CPNE4;0.0124934055;0.2847437;0.0017565058;0.13539943;0.089270145;0.00874635;0.0165699;0.047269445;0.020188548;0.032295924;0.15214166;0.0024050311;0.00019294447;0.03323422;5.751414e-06;0.09919187;0.00050888857;0.0009671048;6.693867e-06;0.16485295;0.00012333748;0.0126039265;0.00439083
CPVL;0.010865613;0.032325994;0.0014661916;0.05300895;0.00897654;0.011394853;5.4850866e-06;5.5352807;0.0075595593;0.0014264032;0.07965825;0.01924805;0.00030369931;0.008873252;2.3751121e-05;0.024168473;8.436683e-05;0.006569912;1.002942e-05;0.07642898;1.9198567e-05;0.027993144;8.02788e-05
CREB3L2;0.004154926;0.66618204;0.0022410518;0.09701889;0.09740014;0.0005910826;0.014732851;0.058727775;0.009538908;0.009175103;1.4708322;0.044520713;2.528335e-05;0.06595798;2.2748698e-05;0.06067978;2.7295959e-05;0.021402577;4.50258e-07;1.6266911;5.9044883e-06;0.15494095;0.005284963
CRIP2;0.0020314394;0.546457;0.00433613;0.0067838174;0.011458623;0.0032792853;0.0063045933;0.004247798;0.000803301;0.3783175;0.030435827;0.0008111072;1.07208125e-05;0.012399132;0.00029693186;0.011224602;0.00095269;7.214895e-05;1.2899787e-06;0.07323703;1.2525427e-06;3.3175879;0.010237484
CRISP2;0.022738628;0.17057851;0.007100888;0.17741385;0.08938164;0.010818808;0.011020351;0.025138166;0.02206411;0.05170311;0.2069253;0.0029080526;0.00092340086;0.047070418;1.4090625e-05;0.14069407;0.00011492304;0.012474443;5.507475e-06;0.23433864;0.00039806368;0.012452905;0.016917378
CRISPLD2;8.5451444e-05;6.785128;3.2154658e-05;0.01806724;0.004393539;0.0022511997;0.0074352315;0.011851336;0.001551583;0.031256;0.031687137;0.0024312157;2.6039146e-07;0.029969066;3.1141357e-05;0.016259594;3.5229063e-05;0.00042128563;5.360018e-07;0.044146307;0.000100767946;0.005243984;0.008453908
CRTAC1;0.018572494;1.393729;0.004633217;0.12553826;0.07384726;0.008022032;0.027013447;0.035661906;0.011117408;0.10797675;0.20779385;0.0014582736;0.00023091116;0.05088426;4.1966585e-05;0.12084278;0.000165028;0.0038305935;4.394041e-06;0.13609812;7.2242205e-05;0.04052034;0.02013781
CRX;0.013670497;0.10966453;0.0042857598;0.06876437;0.06780374;0.0036250951;0.0068987245;0.012489017;0.0019082681;0.51710445;0.07289139;0.00072149036;0.0001192708;0.031925064;0.00015889638;0.018311514;0.0002242864;0.0022886298;4.899759e-06;0.07741856;7.373629e-05;0.04759338;0.0025292747
CRYAB;0.00037727252;1.4224439;0.001926939;0.11142966;0.13596997;0.0015090166;0.04226094;0.001329492;0.00029166648;0.1836985;0.08869502;0.00022650076;0.00089620403;0.03020452;0.000105279716;0.032714695;0.00076216797;0.0008743721;1.1288981e-05;0.028153406;0.00021471568;0.0049870433;0.009390715
CRYGA;0.0180772;0.10621088;0.006768926;0.19929506;0.06045673;0.016584579;0.076383784;0.16621044;0.01820427;0.037141044;0.11388643;0.007526806;0.0010759688;0.022993485;1.0577204e-06;0.14384857;5.0034978e-05;0.01951101;5.410284e-06;0.103695065;0.0003497936;0.031143423;0.064170204
CRYGC;0.003736961;0.015610287;0.0007211598;0.043905687;0.013453961;0.002892332;0.017249938;0.008866167;0.00011984161;9.077828;0.042222526;0.002745384;0.00016029866;0.0052469526;1.243768e-06;0.0074745826;2.1604872e-05;0.0016239221;1.1383249e-06;0.039697327;3.143315e-05;0.0156299;0.04279317
CRYGD;0.010304652;0.0812544;0.0016887073;0.6871868;0.047397424;0.013384351;0.049955327;0.06022512;0.0042249016;2.0373864;0.07919317;0.010314049;0.002407;0.00712247;3.1606834e-07;0.0882367;0.00012051556;0.004600471;3.1847117e-06;0.14255777;0.00016493627;0.024914745;0.036864676
CSAG1;0.0052467478;0.13851814;0.007585046;0.045125548;0.045654643;0.00053050194;0.011742445;0.019959465;0.0015029105;0.8065451;0.07454877;0.0054796073;0.00023904299;0.028135985;2.0470025e-05;0.02336662;0.00015819281;0.0029196306;5.0180047e-06;0.07154985;0.00010485535;0.036883052;0.008535791
CSF1R;0.0030795312;0.08572025;0.0008354241;0.016458755;0.004461154;0.0044694077;2.542756e-06;3.56118;1.7400162e-05;1.6575016;0.028954154;0.00081154297;9.076667e-05;0.003421438;2.2308299e-05;0.0058509763;3.219176e-05;0.0011960209;2.5411432e-06;0.04478657;1.9583398e-05;0.0139500685;0.017931242
CSF2;0.0031067708;0.050561804;0.0028040765;0.012819129;0.013903094;0.0026286088;0.0017089533;0.020220881;3.1214575e-05;6.0396223;0.03979063;0.0013738909;0.00033614514;0.0044062566;4.243053e-06;0.015729442;2.0642718e-05;0.0014738753;1.2614022e-06;0.017934717;5.6650833e-06;0.009608023;0.22453615
